,train_netrmse,test_rmse,test_mape,train_rmse,val_rmse,train_mape,val_mape,train_diff,val_diff,DropoutProp,activationFunction,batchSize,epochSize,exec_time,hiddenLayers,hiddenNodes,l1Penalty,learningRate,loss,optimizer,standardizationType,status,timeWindow,useHoliday,useWeekday,weightInit
6945,0.123472235673,14014.5523688,0.172348011064,8642.53103412,10823.5755547,0.0831163916746,0.103830751891,0.02289849554,-0.00984703151713,0.010420840666,sigmoid,32,30,169.44470787,1,300,1.00892768312e-07,0.00186623727134,10823.5755547,adam,zscore,ok,56,False,True,normal
9149,0.11858922577,14086.5323786,0.173140363286,8600.76269751,10826.1880962,0.08225396888,0.104174654703,0.022282055336,-0.0094268725688,0.0127397429413,sigmoid,35,30,158.412954807,1,300,3.1122363954e-08,0.00247377708739,10826.1880962,adam,zscore,ok,42,False,True,normal
9147,0.11733598992,14093.7494412,0.17332243212,8513.22678974,10827.0234704,0.0812712311673,0.10415203735,0.0205033805182,-0.00996218934062,0.0135824438532,sigmoid,35,30,156.246289968,1,300,2.73962395493e-08,0.00268179725788,10827.0234704,adam,zscore,ok,41,False,True,normal
7285,0.119740064763,14061.3176875,0.172478987153,8605.01738547,10828.028456,0.082090466141,0.103902948958,0.0221422223171,-0.00963263794944,0.0155133910336,sigmoid,34,30,136.897773027,1,300,4.65835189345e-08,0.00220944666953,10828.028456,adam,zscore,ok,40,False,True,normal
7820,0.12317127954,14064.5917732,0.172940399831,8760.60930103,10828.8902182,0.0834986556994,0.104114725107,0.0234909733674,-0.00960682263781,0.0109232717255,sigmoid,35,30,154.945940018,1,300,7.99824219605e-08,0.00205253383343,10828.8902182,adam,zscore,ok,48,False,True,normal
8429,0.120387014092,14062.49629,0.172948178643,8610.69797384,10832.7137064,0.0820224372084,0.103768660471,0.0206594370123,-0.0112360401173,0.0136299072686,sigmoid,34,30,196.482206106,1,300,5.21367372617e-08,0.00199648382572,10832.7137064,adam,zscore,ok,45,False,True,normal
7602,0.119353777328,14049.0030924,0.173482311653,8668.51397096,10833.3582077,0.0832515381854,0.104451903564,0.0247939846511,-0.00683996261094,0.0115513261691,sigmoid,35,30,158.658073187,1,300,6.3336023143e-08,0.00264767519922,10833.3582077,adam,zscore,ok,47,False,True,normal
8424,0.121911200399,14049.2327196,0.173012611736,8631.58172148,10833.6393811,0.0824769013802,0.103711804124,0.0207405161011,-0.0108160844257,0.0144647094299,sigmoid,33,30,159.044406891,1,300,5.48550965492e-08,0.00191391449418,10833.6393811,adam,zscore,ok,44,False,True,normal
7897,0.121311978202,14038.1142571,0.172125906565,8613.87430721,10835.1144273,0.0823153211767,0.103854097283,0.0223075157483,-0.00936273969661,0.0123324359552,sigmoid,34,30,231.326873779,1,300,1.13241055123e-07,0.0022914730339,10835.1144273,adam,zscore,ok,52,False,True,normal
7353,0.120180661601,14058.6493498,0.172978723422,8651.99420421,10836.3626299,0.0822904670353,0.103935166533,0.0208411143496,-0.0109893783248,0.0143279495765,sigmoid,34,30,129.998568058,1,300,3.45478102071e-08,0.00198340240434,10836.3626299,adam,zscore,ok,39,False,True,normal
8513,0.119723423982,14062.5672662,0.172739090605,8607.3662368,10836.602013,0.0822440831813,0.103961980979,0.0215981729015,-0.0102707298183,0.0155564348371,sigmoid,34,30,160.728227139,1,300,3.96145424992e-08,0.00211661626319,10836.602013,adam,zscore,ok,45,False,True,normal
9148,0.117297870281,14115.8105031,0.173323083481,8555.30825209,10836.6620786,0.0815432741727,0.104328041263,0.0208109189975,-0.00982428848749,0.0138518647834,sigmoid,35,30,145.33058095,1,300,3.22634745983e-08,0.00273669228784,10836.6620786,adam,zscore,ok,43,False,True,normal
9150,0.118705107353,14122.40322,0.173029201542,8510.17725399,10837.3177247,0.0813795701426,0.103829081906,0.0203556217791,-0.0116335359573,0.0136199102811,sigmoid,35,30,157.680254936,1,300,3.7858530767e-08,0.00243045658484,10837.3177247,adam,zscore,ok,42,False,True,normal
8474,0.120444145084,14093.8257736,0.172916941486,8577.53389533,10837.3658989,0.0817165217962,0.103806657827,0.0202886413607,-0.0114732563522,0.0145868786774,sigmoid,34,30,157.569898844,1,300,6.6117148515e-08,0.00207639378251,10837.3658989,adam,zscore,ok,39,False,True,normal
8516,0.122538294613,14062.6332561,0.172662927759,8615.30361281,10837.7862697,0.082793265888,0.103668998014,0.0218900009512,-0.010944717489,0.0107339212339,sigmoid,32,30,161.455098867,1,300,6.7305034589e-08,0.00181652468997,10837.7862697,adam,zscore,ok,40,False,True,normal
10850,0.121209742229,14057.5981501,0.172806584161,8592.3277608,10837.9307866,0.0822749598001,0.103815131285,0.0204576165535,-0.0107092768681,0.015778993113,sigmoid,33,30,158.514656067,1,300,5.07865819663e-08,0.00197305990197,10837.9307866,adam,zscore,ok,49,False,True,normal
9152,0.116841340604,14135.922007,0.17331317008,8521.74071675,10838.4980973,0.0814052902476,0.10434790996,0.0212413016646,-0.0100018146727,0.0130493932735,sigmoid,35,30,150.395941019,1,300,2.72534819481e-08,0.00279628296692,10838.4980973,adam,zscore,ok,40,False,True,normal
8193,0.117596800113,14104.0822656,0.173435345636,8544.89712811,10839.2951966,0.0816857566925,0.104402096981,0.0221885174397,-0.00908902283871,0.0124419339795,sigmoid,35,30,147.58231616,1,300,5.33711075473e-08,0.0027790527374,10839.2951966,adam,zscore,ok,45,False,True,normal
7052,0.120962297491,14130.5701446,0.173095022536,8548.01276337,10839.8115796,0.0816345314925,0.103744750712,0.0204864301463,-0.0113465944919,0.0125192501698,sigmoid,35,30,165.733633041,1,300,7.48744324197e-08,0.00232816024896,10839.8115796,adam,zscore,ok,52,False,True,normal
9097,0.11710664109,14132.0222946,0.173314929718,8504.53857864,10839.8447638,0.0810128185133,0.104312240817,0.0202225895656,-0.0107574321306,0.0134353821366,sigmoid,35,30,156.903226137,1,300,3.48109882444e-08,0.00284059879759,10839.8447638,adam,zscore,ok,42,False,True,normal
8427,0.1204683499,14078.260042,0.172915412585,8602.87915641,10840.5837056,0.081900963683,0.103860836071,0.0202380203155,-0.0115074004578,0.0143610079554,sigmoid,34,30,169.612787008,1,300,5.76785237726e-08,0.00203334739467,10840.5837056,adam,zscore,ok,46,False,True,normal
9898,0.121074411927,14054.4772944,0.172513818821,8595.80251679,10841.142449,0.0825717489569,0.10384276099,0.0215720375109,-0.0107723194628,0.0100215420491,sigmoid,32,30,129.583333015,1,300,4.27609712979e-08,0.0018645767536,10841.142449,adam,zscore,ok,37,False,True,normal
7057,0.120436635671,14111.1963812,0.173007998916,8579.63961205,10841.8379617,0.0822149700774,0.10382854261,0.0217416432154,-0.0106426657675,0.0111088076423,sigmoid,35,30,244.916923046,1,300,7.65265813904e-08,0.00242482053842,10841.8379617,adam,zscore,ok,57,False,True,normal
7073,0.123336782634,14065.8642302,0.172944862959,8615.60002529,10842.18152,0.082445375533,0.10358362726,0.020498862138,-0.0110878823515,0.010708806653,sigmoid,33,30,148.942626953,1,300,9.38740051126e-08,0.00194237901626,10842.18152,adam,zscore,ok,48,False,True,normal
9168,0.119424248417,14062.9267511,0.172253182565,8598.52161653,10842.335026,0.082057497724,0.10388575089,0.0217187295287,-0.0100395981615,0.0130345282043,sigmoid,34,30,169.060577154,1,300,5.08285051192e-08,0.00223172129701,10842.335026,adam,zscore,ok,46,False,True,normal
8735,0.122583420114,14115.1934889,0.17271907142,8572.24132905,10842.9890676,0.0821407578173,0.103357220759,0.0190692240664,-0.0135223064293,0.0126744564284,sigmoid,32,30,158.541011095,1,300,5.240916903e-08,0.00172713081832,10842.9890676,adam,zscore,ok,44,False,True,normal
9154,0.117348970399,14132.9565316,0.173207803513,8503.83026216,10843.3993539,0.0811395244185,0.104268121689,0.0204967875021,-0.0106392770909,0.0136097821015,sigmoid,35,30,151.743887901,1,300,3.95161182967e-08,0.00281753539219,10843.3993539,adam,zscore,ok,45,False,True,normal
8445,0.124935848964,14127.3873378,0.173551102534,8831.54510572,10843.4913424,0.0840833972125,0.104033747914,0.0235095306073,-0.0104270477368,0.0166008352705,sigmoid,35,30,161.236862183,1,300,7.0212892725e-08,0.00180068217475,10843.4913424,adam,zscore,ok,41,False,True,normal
7741,0.123590207439,14067.1781238,0.172467614333,8585.34328489,10843.5742111,0.0824947134944,0.10360414756,0.0207605062903,-0.0117910876822,0.0126661524002,sigmoid,32,30,151.950442076,1,300,8.67065422829e-08,0.00181650764595,10843.5742111,adam,zscore,ok,48,False,True,normal
7294,0.119592953806,14067.6936333,0.172653804159,8639.47720644,10843.9189173,0.0824604355547,0.104106105872,0.0217738473439,-0.00975353182896,0.0133129322428,sigmoid,34,30,169.835257053,1,300,4.91548905621e-08,0.00215778485521,10843.9189173,adam,zscore,ok,57,False,True,normal
9022,0.121846589873,14083.3862274,0.173153202352,8627.44454083,10844.5072613,0.0824384040652,0.103790709151,0.020233421914,-0.0111809677276,0.0128111758921,sigmoid,33,30,134.084961891,1,300,5.548839289e-08,0.00194401458535,10844.5072613,adam,zscore,ok,34,False,True,normal
7258,0.122360649875,14148.6166717,0.172789727972,8573.09773149,10844.7193801,0.081882063071,0.103225802768,0.0179346223033,-0.0144107790951,0.0137901940102,sigmoid,32,30,154.115794897,1,300,3.9302556798e-08,0.00168829416664,10844.7193801,adam,zscore,ok,46,False,True,normal
7749,0.122845829502,14090.3649654,0.172627538832,8557.80535071,10845.347108,0.0822117299361,0.103484949582,0.0203575745875,-0.0121105215868,0.0128916062816,sigmoid,32,30,157.651817083,1,300,6.71457151838e-08,0.00180999332327,10845.347108,adam,zscore,ok,50,False,True,normal
8441,0.122949974324,14089.7159212,0.172612984408,8586.40981204,10846.1103883,0.0824776758713,0.10368950504,0.0204052151951,-0.0120280448326,0.0145936153999,sigmoid,32,30,176.594727993,1,300,6.93027736667e-08,0.00185385578337,10846.1103883,adam,zscore,ok,49,False,True,normal
8319,0.121615611456,14090.5439525,0.172866583172,8562.99925796,10846.8609854,0.0817444561956,0.103725049677,0.0197645861596,-0.0123290310316,0.0163302017126,sigmoid,34,30,156.40140295,1,300,7.61157623779e-08,0.00201691574743,10846.8609854,adam,zscore,ok,52,False,True,normal
9161,0.119351493997,14059.0330737,0.172258980012,8595.52899833,10847.0350934,0.0820706009869,0.103917899017,0.0217495225743,-0.0100559000437,0.0132670889557,sigmoid,34,30,152.798371077,1,300,4.60242611573e-08,0.00222601187684,10847.0350934,adam,zscore,ok,46,False,True,normal
6534,0.123890149036,14103.9027841,0.172732621304,8564.48304603,10848.9895412,0.0820940201318,0.103401770155,0.0194879216713,-0.0131321955996,0.0127298504571,sigmoid,32,30,155.098776102,1,300,9.57677610427e-08,0.0017635215723,10848.9895412,adam,zscore,ok,50,False,True,normal
9155,0.118248238433,14119.2267918,0.172520431914,8520.58190233,10849.3523355,0.0814974425084,0.103698706955,0.0216020987355,-0.0101076383088,0.0146539901916,sigmoid,34,30,174.199228048,1,300,2.76300300567e-08,0.00237219521875,10849.3523355,adam,zscore,ok,38,False,True,normal
7149,0.12165457937,14065.4278409,0.172924831906,8625.76171359,10849.9872128,0.0824766938943,0.103878429189,0.0206846264945,-0.0106702938774,0.0146383989251,sigmoid,33,30,206.580330133,1,300,5.67338513606e-08,0.00197223163443,10849.9872128,adam,zscore,ok,44,False,True,normal
9170,0.119225759377,14113.4741366,0.172974551992,8552.47594535,10851.9118803,0.0815285654852,0.103850306592,0.0198649704263,-0.0117805737568,0.015057600947,sigmoid,34,30,145.888216019,1,300,3.31653129153e-08,0.00209188719811,10851.9118803,adam,zscore,ok,37,False,True,normal
8428,0.121609394121,14077.7719323,0.172884521824,8615.9984491,10852.5143586,0.0824013326124,0.103920274384,0.0205644985752,-0.0107422516121,0.013629408334,sigmoid,33,30,189.17218399,1,300,6.35045908093e-08,0.00201273632544,10852.5143586,adam,zscore,ok,43,False,True,normal
9164,0.119030073467,14124.1452803,0.172613761525,8464.89535056,10853.7406743,0.0810690706037,0.103331506985,0.0193622495815,-0.0126286962103,0.0143259091922,sigmoid,36,30,159.285530806,1,300,3.50658142977e-08,0.00231529190855,10853.7406743,adam,zscore,ok,47,False,True,normal
9287,0.121222870106,14132.5258857,0.172718480674,8541.26745791,10854.7559154,0.081273981905,0.103263180757,0.01889993775,-0.0132643417106,0.024579538535,sigmoid,36,30,136.680757999,1,300,3.20291634161e-08,0.00231672007705,10854.7559154,adam,zscore,ok,33,False,True,normal
7736,0.122876133861,14107.728137,0.172488100771,8540.60815346,10855.1656293,0.0820466485947,0.103531340091,0.0196868837576,-0.0125933413242,0.0131978866825,sigmoid,32,30,152.56118989,1,300,9.82102146079e-08,0.00192138941584,10855.1656293,adam,zscore,ok,48,False,True,normal
7817,0.123790735432,14134.5708192,0.173279855162,8737.33047503,10855.4839358,0.0832284507266,0.10397897352,0.0222283122206,-0.0111490491931,0.0129375695806,sigmoid,35,30,161.89646697,1,300,8.31577325038e-08,0.00191456450268,10855.4839358,adam,zscore,ok,48,False,True,normal
9814,0.1193342297,14069.752785,0.173231658514,8572.80111616,10858.2042262,0.0825191734944,0.103829796465,0.0228381879663,-0.00982675183261,0.00937169176742,sigmoid,36,30,139.181853056,1,300,4.11023190908e-08,0.00257526024112,10858.2042262,adam,zscore,ok,41,False,True,normal
7746,0.120864650265,14097.8629281,0.172379144825,8524.60101297,10858.3642961,0.0812645588568,0.103635085066,0.020334817116,-0.0116539106289,0.0140713991633,sigmoid,34,30,151.138679028,1,300,8.82468682009e-08,0.00228885427852,10858.3642961,adam,zscore,ok,50,False,True,normal
8558,0.123256829333,14062.0772546,0.172548166726,8589.05415109,10858.5076214,0.082596158856,0.103695160582,0.0209941453138,-0.0117820807531,0.0116700017339,sigmoid,32,30,189.180068016,1,300,7.70214071866e-08,0.00180568786548,10858.5076214,adam,zscore,ok,56,False,True,normal
8437,0.123616479519,14089.4346963,0.17250855572,8552.68839997,10858.8287191,0.0821345686814,0.103512029573,0.0195919550754,-0.0126579673798,0.0160410847023,sigmoid,32,30,181.353657007,1,300,7.38161458711e-08,0.00182434221885,10858.8287191,adam,zscore,ok,49,False,True,normal
7800,0.122607438181,14099.544745,0.172857742556,8559.94903371,10861.5361171,0.0823202955566,0.103817850494,0.020180166913,-0.0122155032811,0.0112067787743,sigmoid,32,30,241.711954117,1,300,8.91078787771e-08,0.00193154809301,10861.5361171,adam,zscore,ok,55,False,True,normal
7150,0.120979684579,14116.185863,0.173199178786,8586.66035248,10864.1539552,0.0818557099403,0.103685414963,0.0193329306327,-0.012814471973,0.0156840890703,sigmoid,34,30,159.180822134,1,300,4.15102874457e-08,0.00193325186762,10864.1539552,adam,zscore,ok,50,False,True,normal
7059,0.119235392433,14113.0085215,0.172486347724,8522.61725076,10864.4415668,0.081453291789,0.103691981977,0.021091866179,-0.0109745404297,0.0138313902842,sigmoid,34,30,178.659673929,1,300,5.5315491218e-08,0.00235322065553,10864.4415668,adam,zscore,ok,51,False,True,normal
9034,0.118966607831,14131.4445289,0.172729078025,8494.88034575,10864.7410847,0.0814094925335,0.103731216576,0.0206000594694,-0.0109988084661,0.015547873231,sigmoid,34,30,126.203015804,1,300,4.5156905353e-08,0.00239760775965,10864.7410847,adam,zscore,ok,33,False,True,normal
7742,0.120935933816,14095.5860329,0.172777050155,8607.21099402,10864.9603712,0.0820502938019,0.104019241007,0.020832943022,-0.0110010505557,0.0140592900918,sigmoid,34,30,225.56776309,1,300,9.06961387393e-08,0.0021556227491,10864.9603712,adam,zscore,ok,49,False,True,normal
3150,0.00372771899253,14087.7667517,0.173450268092,9891.16152009,10867.7907589,0.0940757524534,0.104991966032,0.037036948363,-0.00962221348532,0.0150709328456,sigmoid,33,31,108.167028904,1,255,2.38691725041e-08,0.00246632693475,10867.7907589,adam,minmax,ok,36,True,True,normal
8591,0.119899816175,14118.3430551,0.173320457372,8499.68089029,10870.0036407,0.0814550765311,0.103818148984,0.0199751553699,-0.0114819912399,0.0172828610541,sigmoid,36,30,131.667679071,1,300,4.03811701693e-08,0.00254707093722,10870.0036407,adam,zscore,ok,32,False,True,normal
7892,0.125069859672,14190.4013929,0.17414012197,8717.51758966,10870.4313312,0.0834700705135,0.103917252912,0.021374016429,-0.0117332169775,0.0106274240293,sigmoid,32,30,80.2270019054,1,300,1.04052106902e-07,0.00161693485821,10870.4313312,adam,zscore,ok,57,False,True,normal
7099,0.119721072491,14141.8600123,0.173012679473,8475.87417486,10871.8949938,0.0812148703948,0.103891871627,0.0198383245885,-0.0112703063948,0.0149052050579,sigmoid,34,30,159.931253195,1,300,7.13688291147e-08,0.00246669772145,10871.8949938,adam,zscore,ok,52,False,True,normal
9540,0.123047288568,14184.7417416,0.17342574886,8758.50465914,10872.3135211,0.0832826304002,0.10391813125,0.0214589509829,-0.012115886382,0.0142946501195,sigmoid,35,30,173.57115984,1,300,2.51588561362e-08,0.00179235557616,10872.3135211,adam,zscore,ok,51,False,True,normal
8433,0.122608011906,14099.4336362,0.173230647629,8657.44972198,10872.437632,0.0824924573753,0.103733953477,0.0201752416148,-0.012254216015,0.0135413592981,sigmoid,34,30,186.635303974,1,300,7.2186293224e-08,0.00188417868884,10872.437632,adam,zscore,ok,48,False,True,normal
8953,0.121774333098,14155.9432628,0.173102558572,8497.41685677,10872.86614,0.0810676639403,0.103368486649,0.018526742751,-0.0134493465148,0.0223717678471,sigmoid,36,30,183.340864182,1,300,6.9355309915e-08,0.00236125194213,10872.86614,adam,zscore,ok,39,False,True,normal
8425,0.121160017258,14090.3312118,0.173093591509,8613.86694178,10876.060549,0.0823228643183,0.104089962155,0.0200989604233,-0.0110953274031,0.0141545718201,sigmoid,33,30,171.59365797,1,300,5.93135636225e-08,0.00204918119556,10876.060549,adam,zscore,ok,46,False,True,normal
7744,0.120543836306,14110.0397723,0.172435712808,8536.53927134,10877.1238678,0.0813356052456,0.103742694383,0.0200273349482,-0.0116450098397,0.0148705017608,sigmoid,34,30,149.031044006,1,300,8.70094978666e-08,0.00227133390168,10877.1238678,adam,zscore,ok,47,False,True,normal
8528,0.12198848986,14147.3472652,0.172896396867,8510.91000517,10877.4774919,0.0816116975997,0.103515461891,0.0181912747977,-0.0137611695825,0.015224473623,sigmoid,32,30,174.594064951,1,300,6.27840257638e-08,0.00196558705223,10877.4774919,adam,zscore,ok,51,False,True,normal
9159,0.11885718229,14160.7859696,0.173122940851,8467.99710361,10877.830177,0.0809054486694,0.103375500869,0.0185147463967,-0.0130193458827,0.0142820407309,sigmoid,36,30,162.118113041,1,300,2.77410356946e-08,0.00236297011395,10877.830177,adam,zscore,ok,45,False,True,normal
7434,0.122411619349,14126.5410157,0.173082899926,8735.87423429,10879.1147747,0.0832748665425,0.103868382275,0.0212628965505,-0.0109366891022,0.014625756962,sigmoid,33,30,73.4067690372,1,300,3.26550578293e-08,0.00163306258274,10879.1147747,adam,zscore,ok,35,False,True,normal
9820,0.122746423,14123.4127142,0.173212196965,8689.8607062,10880.3584979,0.0826997633669,0.103679013479,0.0193141662733,-0.0130044841731,0.00913014356332,sigmoid,33,30,137.969865084,1,300,4.0613619966e-08,0.00156997898239,10880.3584979,adam,zscore,ok,42,False,True,normal
8982,0.118884212315,14070.6296165,0.172216484627,8292.82278688,10880.7974505,0.0795390225212,0.103987969632,0.0199227441945,-0.0107424472451,0.0165253997841,sigmoid,39,30,156.541445971,1,300,7.15025079291e-08,0.00337579849963,10880.7974505,adam,zscore,ok,47,False,True,normal
7366,0.120914373819,14164.5722637,0.172986555455,8499.38890218,10881.1828086,0.0814933725412,0.103548970611,0.0178853477354,-0.0139357315135,0.0152344767279,sigmoid,32,30,131.51514411,1,300,4.57586911701e-08,0.00201864797948,10881.1828086,adam,zscore,ok,38,False,True,normal
8426,0.120930137522,14096.9378212,0.173130189583,8607.62309878,10881.9332437,0.0821910797054,0.104172948356,0.0198987699863,-0.0109691622121,0.0150010988772,sigmoid,33,30,169.104916096,1,300,5.6456630602e-08,0.00205891967972,10881.9332437,adam,zscore,ok,45,False,True,normal
8440,0.124335763257,14202.657938,0.173482948396,8719.81813437,10883.0433887,0.0831885459231,0.103819275561,0.0206573359722,-0.0131951821273,0.0127403924981,sigmoid,35,30,161.948045015,1,300,4.81393281749e-08,0.00174141421462,10883.0433887,adam,zscore,ok,41,False,True,normal
10831,0.122006500261,14131.4974195,0.173204160409,8661.85473514,10884.1068171,0.0825285121022,0.103684166801,0.0196734556762,-0.0132033112113,0.0110498011396,sigmoid,34,30,168.590104103,1,300,4.90897476989e-08,0.00181369749855,10884.1068171,adam,zscore,ok,55,False,True,normal
7738,0.121874765016,14097.8379632,0.173243039994,8632.00411564,10884.6935269,0.082533020623,0.10424135375,0.020891270918,-0.0103508696533,0.014297757819,sigmoid,33,30,221.182080984,1,300,9.34251616441e-08,0.00210204660965,10884.6935269,adam,zscore,ok,47,False,True,normal
7770,0.121525466806,14087.2107966,0.173633891845,8537.01676386,10885.3767363,0.0821599382598,0.104053933632,0.021679487189,-0.0103364757362,0.0113890119773,sigmoid,36,30,223.901037931,1,300,1.03754827268e-07,0.00260513828255,10885.3767363,adam,zscore,ok,52,False,True,normal
8586,0.120107394439,14123.42421,0.173079391098,8472.66579999,10885.9056788,0.0810718007362,0.103616211041,0.0191067690059,-0.012420469638,0.0174952536907,sigmoid,36,30,163.946930885,1,300,4.75584677149e-08,0.00251626157068,10885.9056788,adam,zscore,ok,33,False,True,normal
7116,0.122543521892,14160.0469012,0.17294440751,8508.13902325,10885.9740513,0.0816926540767,0.10361049651,0.0184416549727,-0.0136014722714,0.0132858447513,sigmoid,32,30,244.150025129,1,300,1.00456382964e-07,0.00199262836742,10885.9740513,adam,zscore,ok,57,False,True,normal
9629,0.116803707328,14159.0745417,0.17255110785,8305.50615245,10887.4764113,0.079557356209,0.103322016062,0.0175126464569,-0.0129413349764,0.012364410979,sigmoid,40,30,130.326839209,1,300,3.70438869925e-08,0.00275833107193,10887.4764113,adam,zscore,ok,40,False,True,normal
6218,0.118042950178,14080.509632,0.172157435737,8280.23381005,10890.1357047,0.0794176982005,0.10376610628,0.0194083678697,-0.0115884597891,0.00923501054906,sigmoid,39,30,246.53766489,1,300,8.88789033657e-08,0.00335191463834,10890.1357047,adam,zscore,ok,59,False,True,normal
7145,0.123025935075,14091.3405098,0.173163779179,8656.12373352,10894.1624443,0.0823958273165,0.103607421687,0.0189913279225,-0.0131097334647,0.0159324016016,sigmoid,33,30,171.309310913,1,300,4.17479871901e-08,0.00166136576772,10894.1624443,adam,zscore,ok,49,False,True,normal
7129,0.125960084224,14093.4080838,0.172922312189,8675.10545946,10896.5297438,0.0828116260555,0.103807928712,0.0190159693282,-0.013021853227,0.0127532395229,sigmoid,33,30,139.477639198,1,300,1.31373383432e-07,0.00163078739287,10896.5297438,adam,zscore,ok,43,False,True,normal
6394,0.119879575401,14155.6041905,0.172828624885,8465.29097474,10897.8342699,0.0807078894247,0.103541175114,0.0173567407645,-0.013787844739,0.0119599828664,sigmoid,37,30,176.25700593,1,300,5.7091141028e-08,0.00222671620255,10897.8342699,adam,zscore,ok,62,False,True,normal
9076,0.123033481203,14147.7677362,0.173022594462,8525.94226087,10897.8435338,0.0815730567275,0.103711814105,0.0180377073084,-0.0137158777724,0.0220360224146,sigmoid,34,30,167.942917824,1,300,8.14613244277e-08,0.00196483057916,10897.8435338,adam,zscore,ok,49,False,True,normal
8476,0.121162249093,14139.1238163,0.173057379408,8448.87984479,10899.2105557,0.0808308269451,0.103539320751,0.0184270871822,-0.0131359098107,0.0170741637984,sigmoid,36,30,175.086966038,1,300,8.75271435288e-08,0.00251128223207,10899.2105557,adam,zscore,ok,50,False,True,normal
2286,0.116544314365,14331.5626587,0.172053691734,8138.0045722,10899.7143141,0.0771943840926,0.102217919266,0.0113238404242,-0.0196345067181,0.0209451076507,sigmoid,42,29,111.242254972,1,225,4.58929499028e-08,0.00362625348408,10899.7143141,adam,zscore,ok,24,True,True,normal
8763,0.118756959533,14133.3911962,0.173228888613,8492.37699133,10899.8110227,0.0813163360976,0.103644776767,0.0202296960895,-0.0115469063262,0.0125166082773,sigmoid,36,30,153.051044941,1,300,2.99515423445e-08,0.00245631222324,10899.8110227,adam,zscore,ok,38,False,True,normal
8658,0.118638801411,14088.554295,0.173778107773,8533.96171625,10900.195098,0.0819749095142,0.104185507238,0.0216206208215,-0.00996832917075,0.0129081293017,sigmoid,36,30,146.556212902,1,300,3.9133333134e-08,0.00258012660328,10900.195098,adam,zscore,ok,40,False,True,normal
8495,0.120545902766,14134.9956237,0.173641928248,8608.91045727,10901.3788356,0.0823281216062,0.104344887305,0.0205083137431,-0.0103847255762,0.0155020701654,sigmoid,33,30,169.106230974,1,300,6.55844255464e-08,0.00217009590666,10901.3788356,adam,zscore,ok,44,False,True,normal
9856,0.119496683719,14206.1141098,0.173481594174,8487.81459158,10901.5002012,0.0811843609405,0.104118946661,0.0181355282358,-0.0118704860516,0.0250283237388,sigmoid,34,30,169.022259951,1,300,2.62298720237e-08,0.00262555485496,10901.5002012,adam,zscore,ok,54,False,True,normal
6035,0.12349426548,14193.1220284,0.171845412144,8430.46907349,10904.459461,0.0810300071941,0.103214555326,0.0131660359489,-0.0182992612401,0.0158769766315,sigmoid,35,32,213.575771809,1,245,5.23111734135e-08,0.00190600401081,10904.459461,adam,zscore,ok,58,True,True,normal
10144,0.121396670868,14182.8441654,0.173399525526,8485.07378474,10904.9586875,0.0809053489286,0.103640762849,0.0166310395281,-0.0143395674862,0.0268859413419,sigmoid,33,30,127.675256968,1,300,2.40344800887e-08,0.00209975599571,10904.9586875,adam,zscore,ok,32,False,True,normal
9851,0.117960538579,14260.4906841,0.172640486158,8329.22609647,10905.196478,0.0791272565343,0.103242136211,0.0160208724698,-0.0155999250371,0.016709875564,sigmoid,38,30,119.52976203,1,300,2.48510803017e-08,0.00247479299687,10905.196478,adam,zscore,ok,34,False,True,normal
9908,0.118914850957,14169.2775413,0.172654344397,8447.72242026,10905.228468,0.0803991415247,0.10358419899,0.0167312230193,-0.0139934371012,0.0127770477371,sigmoid,37,30,143.644503117,1,300,4.2688941527e-08,0.0022874753171,10905.228468,adam,zscore,ok,47,False,True,normal
9200,0.116165385074,14237.8387374,0.172517916454,8241.90093894,10906.3908587,0.0786369746055,0.103271340956,0.0158959423953,-0.0151977560783,0.0138717545734,sigmoid,38,30,153.312325954,1,300,2.3475222148e-08,0.00267878128217,10906.3908587,adam,zscore,ok,48,False,True,normal
7049,0.123816098564,14212.4829492,0.173507210229,8683.49830128,10907.6795425,0.0827093449849,0.103888217369,0.0199505660159,-0.0135047796523,0.0135782597442,sigmoid,35,30,162.919354916,1,300,6.38557246663e-08,0.00182156515045,10907.6795425,adam,zscore,ok,54,False,True,normal
7739,0.122043125271,14165.4316636,0.1730025679,8517.77441725,10908.2924019,0.0817755439287,0.103820524682,0.0183987053953,-0.0135080687851,0.0125589659684,sigmoid,32,30,156.402788877,1,300,8.44555949089e-08,0.0019703154506,10908.2924019,adam,zscore,ok,48,False,True,normal
9654,0.115891918116,14189.0130735,0.172021141925,8180.4042118,10908.8363343,0.0778638738311,0.103281840289,0.0157258848325,-0.0135140712033,0.0225725038957,sigmoid,40,30,219.26721406,1,300,2.52160097654e-08,0.0031367768076,10908.8363343,adam,zscore,ok,51,False,True,normal
7056,0.122918781484,14186.668373,0.173286765067,8628.14690633,10909.3224924,0.0822923391661,0.103625567891,0.0183745395005,-0.0145635393909,0.0116983640751,sigmoid,34,30,223.407227993,1,300,5.23587304144e-08,0.00168835692619,10909.3224924,adam,zscore,ok,49,False,True,normal
7477,0.120235971682,14189.4463993,0.173237643396,8455.74024977,10911.6023795,0.0810674753258,0.103751014415,0.0166451372688,-0.0145019121448,0.0153480003921,sigmoid,32,30,153.033239841,1,300,4.18128339528e-08,0.00210698042024,10911.6023795,adam,zscore,ok,47,False,True,normal
