,DropoutProp,activationFunction,batchSize,earlyStopping,epochSize,exec_time,hiddenLayers,hiddenNodes,indexID,l1Penalty,learningRate,noFillZero,optimizer,standardizationType,stationIDs,test_mape,test_rmse,timeWindow,train_mape,train_rmse,useHoliday,useWeekday,val_mape,val_rmse,weightInit
1241,0.001,relu,1,True,15,2409.05471897,2,80,1241,1e-06,0.001,True,adam,zscore,13,0.185787160661,15027.0838011,278,0.100233389763,10835.9748475,True,True,0.120136552017,12729.4361272,lecun_uniform
365,0.001,relu,1,True,15,1092.44381213,2,80,365,1e-06,0.001,True,adam,zscore,13,0.186396636383,15160.0758105,168,0.0960032685753,10113.0432411,True,True,0.119103834736,12731.5761719,glorot_normal
1154,0.001,relu,1,True,15,1438.19632721,2,80,1154,1e-06,0.001,True,adam,zscore,13,0.186275171972,15237.9591127,191,0.0950561627779,10021.4862701,True,True,0.11872584116,12733.7671983,lecun_uniform
1156,0.001,relu,1,True,15,1077.12654901,2,80,1156,1e-06,0.001,True,adam,zscore,13,0.187218182211,15284.6649286,193,0.100175462049,10338.5598565,True,True,0.119683113569,12733.9714211,lecun_uniform
1727,0.001,relu,1,True,29,2844.82150388,2,80,1727,1e-06,0.001,True,adam,zscore,13,0.184516133558,15440.7738111,168,0.0873431234088,9301.43967054,True,True,0.115042218777,12735.1326089,lecun_uniform
214,0.001,relu,1,True,15,2121.51833701,2,217,214,1e-06,0.001,True,adam,zscore,13,0.185083048703,15038.1806969,168,0.0986017540471,10818.303118,True,True,0.120006071124,12736.914169,lecun_uniform
1284,0.001,relu,1,True,15,1731.712075,2,80,1284,1e-06,0.001,True,adam,zscore,13,0.181520430513,15034.6943337,321,0.0924616117871,9774.6144935,True,True,0.117289201183,12738.8331835,lecun_uniform
57,0.001,relu,1,True,15,1449.73385715,2,60,57,1e-06,0.001,True,adam,zscore,13,0.184398822973,15188.1540526,168,0.0933784250015,9856.78369086,True,True,0.117162119633,12739.9221961,lecun_uniform
1152,0.001,relu,1,True,15,1172.32933307,2,80,1152,1e-06,0.001,True,adam,zscore,13,0.18681040251,15277.6827165,189,0.0940656094428,10041.6893929,True,True,0.118208635599,12739.9402449,lecun_uniform
1145,0.001,relu,1,True,15,1174.26536393,2,80,1145,1e-06,0.001,True,adam,zscore,13,0.185003290881,15084.6389774,182,0.0933401718186,9877.19126769,True,True,0.118183064525,12745.2468383,lecun_uniform
59,0.001,relu,1,True,15,951.306971073,2,62,59,1e-06,0.001,True,adam,zscore,13,0.18404946966,15051.9973506,168,0.09467217625,9965.43637655,True,True,0.117998184165,12745.4738391,lecun_uniform
346,0.001,relu,1,True,15,3065.13697982,2,349,346,1e-06,0.001,True,adam,zscore,13,0.185009827764,14965.045716,168,0.0964971074809,10220.5805627,True,True,0.119598972615,12753.993885,lecun_uniform
273,0.001,relu,1,True,15,3576.02407598,2,276,273,1e-06,0.001,True,adam,zscore,13,0.186680729111,15272.4922281,168,0.0963305875754,10227.1824488,True,True,0.119247821639,12754.9716872,lecun_uniform
1103,0.001,relu,1,True,15,1300.3230598,2,80,1103,1e-06,0.001,True,adam,zscore,13,0.185944922156,15177.2902518,140,0.0931582586819,9932.06104058,True,True,0.118501138832,12755.4615091,lecun_uniform
144,0.001,relu,1,True,15,1677.97012687,2,147,144,1e-06,0.001,True,adam,zscore,13,0.184197569154,15340.5917012,168,0.0931289256065,9869.60596316,True,True,0.117323369324,12757.975679,lecun_uniform
106,0.001,relu,1,True,15,1072.85244393,2,109,106,1e-06,0.001,True,adam,zscore,13,0.183171632763,15215.0796958,168,0.0934492739475,10073.0451457,True,True,0.117536872884,12760.1333435,lecun_uniform
1188,0.001,relu,1,True,15,1633.38202095,2,80,1188,1e-06,0.001,True,adam,zscore,13,0.186368738989,15249.5300258,225,0.0990939677014,10483.4165833,True,True,0.120387416321,12760.6581784,lecun_uniform
1182,0.001,relu,1,True,15,1154.11695504,2,80,1182,1e-06,0.001,True,adam,zscore,13,0.186911764356,15336.9303706,219,0.0994755694167,10296.8735049,True,True,0.11921779933,12761.3654038,lecun_uniform
1155,0.001,relu,1,True,15,1821.36255908,2,80,1155,1e-06,0.001,True,adam,zscore,13,0.190142616814,15382.2254645,192,0.102585996939,10432.3280201,True,True,0.120918707322,12763.3832701,lecun_uniform
1191,0.001,relu,1,True,15,1310.14302707,2,80,1191,1e-06,0.001,True,adam,zscore,13,0.185417793635,15268.1093525,228,0.0970224613936,10443.9313235,True,True,0.118768694481,12766.0144624,lecun_uniform
1116,0.001,relu,1,True,15,980.055929184,2,80,1116,1e-06,0.001,True,adam,zscore,13,0.186648191953,15327.2636431,153,0.0929509637628,9944.82361124,True,True,0.11812487155,12767.3066653,lecun_uniform
1179,0.001,relu,1,True,15,1386.57214689,2,80,1179,1e-06,0.001,True,adam,zscore,13,0.186399836699,15401.366784,216,0.0944335182159,9759.03144628,True,True,0.117453189082,12768.6198383,lecun_uniform
1293,0.001,relu,1,True,15,1960.62228918,2,80,1293,1e-06,0.001,True,adam,zscore,13,0.18301747382,15187.2756726,330,0.0921661811424,9807.77564662,True,True,0.116945655029,12772.4314893,lecun_uniform
123,0.001,relu,1,True,15,1373.36173296,2,126,123,1e-06,0.001,True,adam,zscore,13,0.185646315342,15347.6498622,168,0.0964563931552,10315.9845585,True,True,0.118722839499,12775.2192664,lecun_uniform
1102,0.001,relu,1,True,15,1023.82053018,2,80,1102,1e-06,0.001,True,adam,zscore,13,0.187043114618,15234.4269817,139,0.0937339333774,9927.05417057,True,True,0.118485639734,12779.750057,lecun_uniform
103,0.001,relu,1,True,15,1240.87603521,2,106,103,1e-06,0.001,True,adam,zscore,13,0.183730077254,15168.9159318,168,0.0917056051174,9759.195885,True,True,0.117161617267,12782.5486196,lecun_uniform
299,0.001,relu,1,True,15,3695.07964778,2,302,299,1e-06,0.001,True,adam,zscore,13,0.184883335838,15467.9377151,168,0.0951883646882,10190.4601545,True,True,0.11846091569,12783.4878915,lecun_uniform
219,0.001,relu,1,True,15,2010.16068888,2,222,219,1e-06,0.001,True,adam,zscore,13,0.185142426545,15407.9490211,168,0.0950189651434,10135.6790658,True,True,0.118721378176,12792.4698779,lecun_uniform
1717,0.001,relu,1,True,19,1725.61208105,2,80,1717,1e-06,0.001,True,adam,zscore,13,0.184705979502,15341.5927483,168,0.0912134056677,9744.40511933,True,True,0.11622150937,12793.8220212,lecun_uniform
1126,0.001,relu,1,True,15,1080.09007907,2,80,1126,1e-06,0.001,True,adam,zscore,13,0.186388673751,15245.283635,163,0.0939645950057,9984.8231497,True,True,0.118637311797,12796.0284023,lecun_uniform
90,0.001,relu,1,True,15,1738.37287188,2,93,90,1e-06,0.001,True,adam,zscore,13,0.184640125283,15280.1659778,168,0.0938411166975,10132.0500768,True,True,0.118253922895,12797.0266409,lecun_uniform
147,0.001,relu,1,True,15,1755.72366905,2,150,147,1e-06,0.001,True,adam,zscore,13,0.184048019878,15354.1649226,168,0.093978185503,10044.7623659,True,True,0.117457214903,12797.6172849,lecun_uniform
232,0.001,relu,1,True,15,2202.55644989,2,235,232,1e-06,0.001,True,adam,zscore,13,0.183153986057,14846.6454372,168,0.0971551159856,10197.2794271,True,True,0.120993054754,12802.5604946,lecun_uniform
1173,0.001,relu,1,True,15,1375.09566188,2,80,1173,1e-06,0.001,True,adam,zscore,13,0.185469229316,15278.477916,210,0.0961783874672,10003.1132867,True,True,0.119300560544,12804.1210725,lecun_uniform
1286,0.001,relu,1,True,15,2603.21221089,2,80,1286,1e-06,0.001,True,adam,zscore,13,0.182800210505,15232.6179995,323,0.0926255355826,9810.33734849,True,True,0.117105463734,12808.1620277,lecun_uniform
1151,0.001,relu,1,True,15,1679.64349318,2,80,1151,1e-06,0.001,True,adam,zscore,13,0.186986699637,15414.7155551,188,0.0930854479633,9884.031527,True,True,0.117569248623,12808.5414196,lecun_uniform
61,0.001,relu,1,True,15,1090.29214001,2,64,61,1e-06,0.001,True,adam,zscore,13,0.18638245307,15180.6679286,168,0.0945690614168,10011.1119313,True,True,0.118228139483,12809.3069489,lecun_uniform
1300,0.001,relu,2,True,15,642.772716045,2,80,1300,1e-06,0.001,True,adam,zscore,13,0.184774778195,15158.9776936,168,0.089932130501,9544.49217352,True,True,0.118049388754,12811.1949121,lecun_uniform
1092,0.001,relu,1,True,15,953.974394083,2,80,1092,1e-06,0.001,True,adam,zscore,13,0.187754483077,15332.2064648,129,0.0938620161774,10011.4102268,True,True,0.118495211228,12811.334317,lecun_uniform
227,0.001,relu,1,True,15,2406.67607617,2,230,227,1e-06,0.001,True,adam,zscore,13,0.184447561238,15225.8130847,168,0.0945267285623,10120.4619793,True,True,0.118106149286,12812.6789637,lecun_uniform
1223,0.001,relu,1,True,15,1753.55206609,2,80,1223,1e-06,0.001,True,adam,zscore,13,0.184095204277,15245.0125857,260,0.0957880940796,10133.7769876,True,True,0.118873376485,12819.8512345,lecun_uniform
267,0.001,relu,1,True,15,3980.5461452,2,270,267,1e-06,0.001,True,adam,zscore,13,0.183828710733,15257.2041509,168,0.0926795795742,9901.78738366,True,True,0.11694793401,12821.7126036,lecun_uniform
154,0.001,relu,1,True,15,1770.69333482,2,157,154,1e-06,0.001,True,adam,zscore,13,0.185471842033,15134.8855927,168,0.0951807301884,10075.5470678,True,True,0.119396662563,12822.2195261,lecun_uniform
1026,0.001,relu,1,True,15,528.19415307,2,80,1026,1e-06,0.001,True,adam,zscore,13,0.184669837462,15529.9179078,63,0.0903936447078,9760.71414358,True,True,0.116028754132,12822.4218689,lecun_uniform
75,0.001,relu,1,True,15,1120.37330794,2,78,75,1e-06,0.001,True,adam,zscore,13,0.184150381555,15189.3719086,168,0.0938149863672,9924.77449238,True,True,0.117514059581,12822.5337297,lecun_uniform
175,0.001,relu,1,True,15,1797.83510208,2,178,175,1e-06,0.001,True,adam,zscore,13,0.186824071665,15303.9087919,168,0.0941854234759,10016.47792,True,True,0.118308466678,12822.7825476,lecun_uniform
1108,0.001,relu,1,True,15,1005.84415007,2,80,1108,1e-06,0.001,True,adam,zscore,13,0.185952213256,15284.5179777,145,0.0927169772441,9838.73712132,True,True,0.118848203776,12824.0406452,lecun_uniform
1137,0.001,relu,1,True,15,1290.36755204,2,80,1137,1e-06,0.001,True,adam,zscore,13,0.186743096225,15508.9647321,174,0.0922842135153,9875.03085338,True,True,0.116296972528,12824.0534281,lecun_uniform
1189,0.001,relu,1,True,15,1478.23455787,2,80,1189,1e-06,0.001,True,adam,zscore,13,0.186806976325,15105.2247257,226,0.103876860293,11455.4927955,True,True,0.121451180589,12824.3916047,lecun_uniform
669,0.0165,relu,1,True,15,1169.79634213,2,80,669,1e-06,0.001,True,adam,zscore,13,0.187975969398,15337.3479403,168,0.095574610898,10171.0505895,True,True,0.118647601249,12826.3407405,lecun_uniform
201,0.001,relu,1,True,15,1861.03505898,2,204,201,1e-06,0.001,True,adam,zscore,13,0.186291238341,15242.1512595,168,0.0944788571801,10035.9693778,True,True,0.118612316234,12830.4459875,lecun_uniform
1170,0.001,relu,1,True,15,1440.641891,2,80,1170,1e-06,0.001,True,adam,zscore,13,0.187147173296,15128.6306117,207,0.0982844798883,10185.2041594,True,True,0.120406859231,12834.7624739,lecun_uniform
146,0.001,relu,1,True,15,1685.01033592,2,149,146,1e-06,0.001,True,adam,zscore,13,0.184472929908,15088.0750528,168,0.0948649652404,10010.6212298,True,True,0.118942041084,12835.9608047,lecun_uniform
31,0.001,relu,1,True,15,900.009603977,2,34,31,1e-06,0.001,True,adam,zscore,13,0.18498025135,15366.3581688,168,0.097584501817,10369.8231312,True,True,0.11937793918,12836.9492383,lecun_uniform
979,0.001,relu,1,True,15,324.398152828,2,80,979,1e-06,0.001,True,adam,zscore,13,0.185870063149,15537.4958404,16,0.0925011865036,9934.72426057,True,True,0.11699680813,12838.7795452,lecun_uniform
228,0.001,relu,1,True,15,2760.52450705,2,231,228,1e-06,0.001,True,adam,zscore,13,0.185756942008,15545.5396042,168,0.094751498079,10281.3610364,True,True,0.117811197671,12841.6892293,lecun_uniform
94,0.001,relu,1,True,15,1423.96808815,2,97,94,1e-06,0.001,True,adam,zscore,13,0.185999378284,15396.5198239,168,0.0916270610471,9721.35936761,True,True,0.118234306231,12843.2590003,lecun_uniform
62,0.001,relu,1,True,15,1016.46768093,2,65,62,1e-06,0.001,True,adam,zscore,13,0.187192850031,15293.6311647,168,0.0945733511282,10058.8978458,True,True,0.118984383696,12844.4597942,lecun_uniform
220,0.001,relu,1,True,15,2124.30139589,2,223,220,1e-06,0.001,True,adam,zscore,13,0.182570791474,15252.95003,168,0.0940040333423,10021.157374,True,True,0.117671274188,12846.3645332,lecun_uniform
191,0.001,relu,1,True,15,2426.19936609,2,194,191,1e-06,0.001,True,adam,zscore,13,0.18425080419,15176.3013687,168,0.0942800572353,9976.29184513,True,True,0.118393363459,12846.9200697,lecun_uniform
1074,0.001,relu,1,True,15,696.953875065,2,80,1074,1e-06,0.001,True,adam,zscore,13,0.185536569433,15406.4678199,111,0.0936756481815,10063.7056026,True,True,0.117005199026,12847.3011892,lecun_uniform
252,0.001,relu,1,True,15,2909.7733798,2,255,252,1e-06,0.001,True,adam,zscore,13,0.187698390647,15442.2528217,168,0.09565358429,10209.2551918,True,True,0.118808402915,12850.6046291,lecun_uniform
153,0.001,relu,1,True,15,1380.12665701,2,156,153,1e-06,0.001,True,adam,zscore,13,0.183818701675,15241.0345864,168,0.0927600534235,9946.93664631,True,True,0.117228965007,12852.2172704,lecun_uniform
118,0.001,relu,1,True,15,1307.54128695,2,121,118,1e-06,0.001,True,adam,zscore,13,0.186611479056,15382.933224,168,0.0940033298489,9958.2579079,True,True,0.118342295383,12859.815144,lecun_uniform
263,0.001,relu,1,True,15,2375.00012708,2,266,263,1e-06,0.001,True,adam,zscore,13,0.184805739782,15187.3109428,168,0.0961889879538,10346.2677572,True,True,0.120122783967,12860.9647023,lecun_uniform
223,0.001,relu,1,True,15,2525.20825505,2,226,223,1e-06,0.001,True,adam,zscore,13,0.184879110228,15422.5519171,168,0.0949952861606,10284.0687407,True,True,0.118056036236,12867.5343742,lecun_uniform
1195,0.001,relu,1,True,15,1564.77797794,2,80,1195,1e-06,0.001,True,adam,zscore,13,0.183901055074,15328.3698514,232,0.0951992819287,10174.9032388,True,True,0.118388940255,12867.9395028,lecun_uniform
157,0.001,relu,1,True,15,1497.01644588,2,160,157,1e-06,0.001,True,adam,zscore,13,0.18626794514,15304.2514215,168,0.093489682618,9964.20628287,True,True,0.117277230578,12869.9098784,lecun_uniform
71,0.001,relu,1,True,15,1128.46495104,2,74,71,1e-06,0.001,True,adam,zscore,13,0.184277754342,15349.8157915,168,0.0934536127335,10032.2022986,True,True,0.118364229263,12870.3488216,lecun_uniform
1100,0.001,relu,1,True,15,1464.9237318,2,80,1100,1e-06,0.001,True,adam,zscore,13,0.187148691599,15327.3709364,137,0.0931737480925,9957.0860709,True,True,0.11812311729,12871.8199768,lecun_uniform
1129,0.001,relu,1,True,15,923.334410191,2,80,1129,1e-06,0.001,True,adam,zscore,13,0.187126946207,15456.1936877,166,0.092718163756,9939.86215198,True,True,0.117816886829,12872.4890367,lecun_uniform
338,0.001,relu,1,True,15,3301.93608403,2,341,338,1e-06,0.001,True,adam,zscore,13,0.188044459996,15390.4000126,168,0.0972357013493,10305.2931109,True,True,0.12031599998,12872.6425736,lecun_uniform
1183,0.001,relu,1,True,15,2133.23632407,2,80,1183,1e-06,0.001,True,adam,zscore,13,0.186625474586,15239.8021896,220,0.0938098748801,9932.71926464,True,True,0.118434099444,12873.0358502,lecun_uniform
149,0.001,relu,1,True,15,1733.04573798,2,152,149,1e-06,0.001,True,adam,zscore,13,0.184402316064,15299.7726153,168,0.0927812303226,9868.81512019,True,True,0.117913752873,12874.8084263,lecun_uniform
1008,0.001,relu,1,True,15,685.492356062,2,80,1008,1e-06,0.001,True,adam,zscore,13,0.184203783474,15368.6626108,45,0.0924967600933,9941.91942951,True,True,0.117465088332,12875.5350431,lecun_uniform
1111,0.001,relu,1,True,15,1056.22593403,2,80,1111,1e-06,0.001,True,adam,zscore,13,0.188098469941,15310.0687909,148,0.0948063531993,10089.5695674,True,True,0.119822965835,12877.367064,lecun_uniform
1098,0.001,relu,1,True,15,869.177127123,2,80,1098,1e-06,0.001,True,adam,zscore,13,0.187328772409,15328.8350111,135,0.0958336234094,10240.7255238,True,True,0.119710985027,12877.4141888,lecun_uniform
1247,0.001,relu,1,True,15,1841.48778486,2,80,1247,1e-06,0.001,True,adam,zscore,13,0.183575285932,15151.7294467,284,0.0949334247925,10104.9753024,True,True,0.118908190883,12878.4139923,lecun_uniform
1209,0.001,relu,1,True,15,2301.9546721,2,80,1209,1e-06,0.001,True,adam,zscore,13,0.186435169297,15444.3408094,246,0.0976692366821,10374.7059071,True,True,0.119005943357,12880.4286931,lecun_uniform
24,0.001,relu,1,True,15,884.07160306,2,27,24,1e-06,0.001,True,adam,zscore,13,0.186534457291,15300.0424088,168,0.0966008922185,10152.1621424,True,True,0.118942011581,12881.374256,lecun_uniform
1021,0.001,relu,1,True,15,594.694715023,2,80,1021,1e-06,0.001,True,adam,zscore,13,0.185339213345,15494.2402102,58,0.091028118417,9833.1457986,True,True,0.116906764989,12886.919823,lecun_uniform
85,0.001,relu,1,True,15,1095.00365806,2,88,85,1e-06,0.001,True,adam,zscore,13,0.184701101257,15245.7683061,168,0.094655445194,10020.9627616,True,True,0.117594512052,12888.4024235,lecun_uniform
205,0.001,relu,1,True,15,1616.26847601,2,208,205,1e-06,0.001,True,adam,zscore,13,0.190134800455,15335.4940393,168,0.101979600569,10956.1669292,True,True,0.12225992564,12889.2815899,lecun_uniform
241,0.001,relu,1,True,15,2820.54757595,2,244,241,1e-06,0.001,True,adam,zscore,13,0.185828372121,15281.2310438,168,0.0939378844993,9993.75538102,True,True,0.117759155543,12890.7309989,lecun_uniform
47,0.001,relu,1,True,15,1003.98721099,2,50,47,1e-06,0.001,True,adam,zscore,13,0.184953828394,15235.8552962,168,0.0948654976284,10198.9827536,True,True,0.118594478548,12891.8951953,lecun_uniform
1169,0.001,relu,1,True,15,1592.73475003,2,80,1169,1e-06,0.001,True,adam,zscore,13,0.186955837117,15359.5167903,206,0.0946069274235,10109.885619,True,True,0.117063591158,12895.2683112,lecun_uniform
235,0.001,relu,1,True,15,3060.66523004,2,238,235,1e-06,0.001,True,adam,zscore,13,0.18409771115,15272.2724345,168,0.0933996306838,9929.1863203,True,True,0.117544080953,12898.8462809,lecun_uniform
1130,0.001,relu,1,True,15,1387.76464891,2,80,1130,1e-06,0.001,True,adam,zscore,13,0.185937294762,15364.1081121,167,0.0915366648106,9737.75493845,True,True,0.117928754406,12898.9626359,lecun_uniform
128,0.001,relu,1,True,15,1405.77348208,2,131,128,1e-06,0.001,True,adam,zscore,13,0.184732115434,15260.3528504,168,0.0947545672036,10280.2898544,True,True,0.119193552778,12900.0615635,lecun_uniform
278,0.001,relu,1,True,15,2828.49948096,2,281,278,1e-06,0.001,True,adam,zscore,13,0.188208489067,15209.1302349,168,0.102433480237,10865.8823263,True,True,0.122622569175,12902.2950252,lecun_uniform
1285,0.001,relu,1,True,15,2788.5337801,2,80,1285,1e-06,0.001,True,adam,zscore,13,0.183907297452,15274.824776,322,0.0927473063305,9901.38017593,True,True,0.117081367494,12907.9961479,lecun_uniform
1232,0.001,relu,1,True,15,1569.47084808,2,80,1232,1e-06,0.001,True,adam,zscore,13,0.187081918851,15245.1163833,269,0.0977213978527,10401.7954337,True,True,0.120150794483,12911.4039,lecun_uniform
1138,0.001,relu,1,True,15,1205.506598,2,80,1138,1e-06,0.001,True,adam,zscore,13,0.186815663328,15350.7492861,175,0.0924997236748,9872.6520217,True,True,0.118734761156,12911.5511471,lecun_uniform
133,0.001,relu,1,True,15,1989.38586617,2,136,133,1e-06,0.001,True,adam,zscore,13,0.184308280681,15282.2205882,168,0.090837525068,9679.23851613,True,True,0.117879470606,12913.3124947,lecun_uniform
1227,0.001,relu,1,True,15,1934.8816669,2,80,1227,1e-06,0.001,True,adam,zscore,13,0.183638527483,15009.4068327,264,0.0967950004825,10337.0470087,True,True,0.119416877511,12916.5976559,lecun_uniform
1292,0.001,relu,1,True,15,1687.55556393,2,80,1292,1e-06,0.001,True,adam,zscore,13,0.183576124985,15246.8690278,329,0.0925363967572,9847.69317014,True,True,0.118436171689,12918.8242397,lecun_uniform
1301,0.001,relu,3,True,15,542.643659115,2,80,1301,1e-06,0.001,True,adam,zscore,13,0.187210086543,15381.1233383,168,0.0907087757916,9605.94086455,True,True,0.118230293282,12919.0467679,lecun_uniform
167,0.001,relu,1,True,15,1657.43686318,2,170,167,1e-06,0.001,True,adam,zscore,13,0.186160325086,15543.6327094,168,0.0936266493755,9995.85218082,True,True,0.118520900007,12922.9331961,lecun_uniform
